last_price,volume,ticker,amount,vol_per_trade,exchange_percent,pe_ratio,liquid_asset,total_asset,pb_ratio
4.309999943,492913,601328,21211.15039,,0.150696218,4.309999943,1409.760132,3200.723389,0.894190848
2.519999981,152141,601333,3816.938477,,0.282925129,12.59999943,135.5114441,178.505127,0.70588237
24.96999931,52309,601336,13049.33203,,3.299419641,20.46721268,39.58743668,778.9507446,2.229464293
8.260000229,29196,601339,2392.573242,,1.946400046,15.29629612,12.39000034,61.95000076,1.080444813
8.989999771,67332,601369,6067.820313,,1.217356682,12.48611069,49.72385788,147.3254395,2.837035894
10.38000011,362689,601377,37171.86719,,2.295383692,32.4375,164.0125122,228.3600006,2.661538363
12.02999973,106087,601388,12424.75,,10.10352421,25.0625,12.63149929,49.32299805,2.300191164
2.559999943,252076,601390,6435.425293,,0.151624575,11.42857075,425.6002502,545.2774048,0.742028952
3.799999952,396819,601398,15094.75684,,0.015115348,5.428571224,9976.033203,13274.20703,1.305841923
12.38000011,18825,601515,2307.339355,,3.361607075,11.67924595,6.932800293,68.83280182,3.537142992
2.400000095,37486,601518,892.4945068,,0.608153939,10.00000095,14.79351139,29.11680031,1.516779423
4.579999924,37676,601519,1711.427612,,0.751805902,-57.25,22.95262909,63.66199875,2.04008913
8.590000153,684482,601555,59300.30078,,13.68964005,61.3571434,42.95000076,171.8000031,2.327913284
5.920000076,30132,601558,1775.221558,,0.716745973,296,24.88768005,238.0076904,1.810397625
20.29000092,19807,601566,4010.599121,,1.611242175,17.19491768,24.94249725,117.4096146,2.898571491
8.270000458,22357,601567,1827.991211,,1.718711615,20.67500114,10.757617,33.12135315,1.681065321
2.650000095,63672,601588,1693.905396,,0.239368424,14.72222233,70.49000549,89.22603607,0.913793087
6.46999979,17786,601599,1147.963135,,1.078527689,53.91666794,10.66996098,20.57460022,2.131795645
5.090000153,158084,601600,7990.150391,,0.165005654,-10.56016636,487.6485901,688.3964233,1.413888931
20.37999916,153017,601601,31283.89063,,0.246472448,32.87096786,1265.248901,1752.679932,2.143007278
12.14000034,125503,601607,15217.90234,,1.172355533,14.22211838,129.9619751,326.4337463,1.373303175
3.930000067,461135,601608,18161.11523,,8.161681175,10.04087925,22.2045002,107.6819992,2.061368942
3.960000038,66272,601616,2597.734619,,1.197650671,60.36585236,21.91282654,36.93016815,1.442885876
2.079999924,245821,601618,5085.57666,,0.618590355,-104,75.44973755,397.4879761,0.828685224
19.06999969,117357,601628,22493.16016,,0.056357879,28.04411697,3971.047119,5390.079102,2.525827646
18.39999962,45903,601633,8403.322266,,1.508775949,11.94805241,55.98070908,559.8058472,3.082077026
6.789999962,43773,601636,2983.785645,,2.567331314,18.75690651,11.57695007,47.1676178,1.766986728
8.539999962,122908,601666,10480.04102,,0.520540774,12.14448261,201.6434784,201.6434784,1.758721471
3.079999924,549345,601668,16989.2832,,0.183115005,6.416666508,924,924,1
3.230000019,1297282,601669,41174.23828,,4.324273109,7.697807312,96.90000153,310.0800171,1.071132421
12.77000046,40586,601677,5119.175781,,5.023019791,49.11538696,7.662000179,51.20770264,2.049200058
10.98999977,40019,601678,4351.632813,,1.865687609,18.11737633,23.57354927,72.53399658,1.931085348
9.840000153,310055,601688,30565.32227,,1.487338305,26.04552841,205.1282196,551.0400391,1.642737985
18.56999969,191387,601699,35399.90234,,0.831726849,11.75316429,427.3112793,427.3112793,2.622140646
14.72000027,4613,601700,677.5579834,,0.563247859,21.64705849,12.05568027,32.32511902,1.290096402
10.64000034,136955,601717,14441.40527,,1.652449369,9.17241478,88.18432617,148.9600067,2.259023428
3.00999999,108268,601718,3241.852783,,0.935764909,14.97512436,34.82569885,116.0957031,1.208835363
4.070000172,58598,601727,2375.825684,,0.059486069,13.53958797,400.9241028,521.9216309,1.7172997
4.179999828,426402,601766,17682.67578,,0.44808954,13.93333244,397.7687988,576.9653931,1.882882833
7.119999886,103274,601777,7339.37207,,3.162094355,17.28155327,23.25424767,67.74288177,1.418326616
12.80000019,166266,601788,21508.10156,,0.486442357,26.37000465,437.5039978,437.5039978,2.003129959
6.650000095,39138,601789,2574.137207,,3.913800001,24.18181801,6.650000095,26.64389038,2.167747974
13.22000027,40491,601798,5329.86377,,3.490603447,33.38383865,15.33520031,42.30400085,2.621455431
10.35000038,5949,601799,614.8195801,,0.99150002,15.15373325,6.210000038,24.7944603,1.444340587
4.230000019,186987,601800,7868.195313,,1.605658889,6.822580814,49.26052475,684.1912842,0.866803288
11.14999962,21731,601801,2400.753174,,1.015847087,22.29999924,23.85207939,101.4649963,2.621678829
16.29000092,53185,601808,8635.742188,,0.18273744,15.3679266,474.1152649,732.2876587,2.43497777
2.680000067,452846,601818,12119.95703,,0.297594309,4.1875,407.8126526,1083.652344,1.03474915
8.829999924,164978,601857,14576.37109,,0.01021396,12.98529434,14262.39941,16160.75195,1.551845312
2.200000048,168267,601866,3676.562012,,0.218572289,-10.03649616,169.3661804,257.0287476,1.037735939
2.599999905,48776,601872,1261.859375,,0.142063677,61.90476227,89.26833344,111.5854187,0.905923367
15.32999992,33016,601877,5053.975098,,1.135819435,15.6428566,44.56132126,154.0664978,3.529818058
2.920000076,75476,601880,2193.192383,,0.933646739,20.8571434,23.60542679,129.2391968,1.020979047
17.53000069,12677,601886,2214.220703,,0.486958861,28.27419472,45.63658524,98.1680069,2.349865913
28.77000046,37247,601888,10774.11719,,1.693045497,22.26780128,63.29400253,253.1760101,4.906207561
8.359999657,120784,601890,10043.94531,,4.347406864,46.44443893,23.22690392,39.12479782,1.414551616
7.139999866,120074,601898,8551.849609,,0.133312315,9.916666031,643.0981445,946.6685791,1.133333325
3.99000001,833429,601899,33178.97266,,0.527359903,18.30275345,630.5717773,870.2973633,3.448574066
4.46999979,1126246,601901,50222.67969,,3.397095919,40.19784164,148.19487,272.6699829,1.926724076
6.679999828,29677,601908,1969.703613,,1.438745379,111.3333359,13.77924347,57.43264771,1.60191834
11.57999992,73634,601918,8551.222656,,0.397939891,11.57999992,214.2748108,214.2748108,2.551784754
4.360000134,222632,601919,9659.285156,,0.29779759,-4.541666985,325.9514465,445.4295654,1.488054633
8.529999733,148542,601928,12585.77539,,2.918310404,22.44736862,43.41769791,217.0799561,2.424741983
8.720000267,453817,601929,38180.16406,,16.20775032,68.01872253,24.41600037,121.9046173,3.286349773
23.92000008,13053,601933,3105.327881,,0.264214724,47.84000015,118.1731033,183.6816864,4.471028328
4.059999943,362353,601939,14633.63184,,0.377700865,4.720930099,389.5025024,10150.44531,1.176811576
11.89000034,95331,601958,11284.13965,,0.295512944,66.05555725,383.5664978,383.64328,2.907090425
6.929999828,59210,601965,4078.586426,,3.083854198,10.828125,13.30559921,44.40650177,1.626760483
2.74000001,254398,601988,6940.646973,,0.013011018,5.269230843,5357.386719,7648.637207,1.011070132
4.829999924,415497,601989,19946.27734,,1.021795988,13.41666603,196.4044037,708.4501953,1.731182814
4.440000057,52178,601991,2310.391846,,0.052735094,27.13936424,439.3096008,590.9656982,1.53103447
5.869999886,239609,601992,13960.26563,,1.891824245,9.171875,74.34648895,251.4553528,1.183467746
4.699999809,20786,601996,969.9498291,,1.059483171,29.375,5.510279655,22.03886223,1.437308788
3.710000038,146734,601998,5424.44873,,0.046301007,4.524390221,1175.748291,1735.809814,0.922885597
7.239999771,106981,601999,7679.254395,,1.941896081,72.3999939,39.88622284,39.88622284,2.397351027
43.38000107,82821,603000,35767.50781,,11.98567295,77.4642868,29.97801018,119.9121704,4.997695923
23.62999916,8363,603001,1956.992798,,1.032469153,16.05953407,19.14029884,94.75157166,2.826555014
7.5,292517,603002,21574.11914,,29.25169945,53.57143021,7.5,30,3.627218723
11.39999962,105789,603003,11949.3877,,20.94831657,23.75,5.756999969,23.02799988,3.352941036
9.600000381,9039,603008,860.0147705,,1.721714258,21.81818199,5.039999962,20.15999985,4.42396307
15.06999969,52390,603077,7848.28418,,5.238999844,9.785714149,15.06999969,67.81500244,3.20638299
8.979999542,31158,603123,2773.955322,,4.04649353,13.20588112,6.914599419,27.65839767,1.775791407
6.46999979,85742,603128,5418.848633,,8.574199677,20.21875,6.46999979,25.87999916,2.130812645
9.229999542,160773,603167,14725.36621,,15.91811848,11.58383465,9.322299957,44.43321609,2.67536211
8.359999657,21358,603333,1776.199829,,2.464289904,32.15384674,7.245611668,28.98161125,1.907369375
16.03000069,36823,603366,5860.811035,,3.682300091,13.58474731,16.03000069,64.12000275,1.568493128
14.03999996,185212,603399,25740.6543,,29.23169136,25.99999809,8.895744324,35.57174301,5.441860676
8.149999619,80646,603766,6526.878906,,10.08075047,13.58333206,6.519999504,65.19999695,2.369185925
9.630000114,1750404,603993,157174.1719,,87.52020264,31.67763329,,469.5752258,
